id,ID_CIUDAD,DEPARTAMENTO,PROVINCIA,DISTRITO
54.0,54,Tumbes,Contralmirante Villar,Zorritos
55.0,55,Tumbes,Contralmirante Villar,Zorritos
56.0,56,Tumbes,Contralmirante Villar,Canoas De Punta Sal
57.0,57,Tumbes,Contralmirante Villar,Canoas De Punta Sal
58.0,58,Tumbes,Contralmirante Villar,Canoas De Punta Sal
59.0,59,Piura,Talara,Los Organos
60.0,60,Piura,Talara,Los Organos
61.0,61,Piura,Talara,El Alto
62.0,62,Piura,Talara,El Alto
63.0,63,Piura,Talara,El Alto
64.0,64,Piura,Talara,Lobitos
65.0,65,Piura,Talara,Lobitos
66.0,66,Piura,Talara,Pariñas
67.0,67,Piura,Talara,La Brea
68.0,68,Piura,Talara,La Brea
69.0,69,Piura,Talara,La Brea
70.0,70,Piura,Paita,Vichayal
71.0,71,Piura,Paita,Paita
72.0,72,Piura,Paita,Paita
73.0,73,Piura,Paita,Paita
74.0,74,Piura,Paita,Paita
75.0,75,Piura,Paita,Paita
76.0,76,Piura,Paita,Paita
77.0,77,Piura,Sechura,Sechura
78.0,78,Piura,Sechura,Sechura
79.0,79,Piura,Sechura,Sechura
80.0,80,Piura,Sechura,Sechura
264.0,264,Tumbes,Contralmirante Villar,Zorritos
265.0,265,Tumbes,Contralmirante Villar,Zorritos
266.0,266,Tumbes,Contralmirante Villar,Canoas De Punta Sal
267.0,267,Tumbes,Contralmirante Villar,Canoas De Punta Sal
268.0,268,Tumbes,Contralmirante Villar,Canoas De Punta Sal
269.0,269,Tumbes,Contralmirante Villar,Canoas De Punta Sal
270.0,270,Piura,Talara,Los Organos
271.0,271,Piura,Talara,Los Organos
272.0,272,Piura,Talara,El Alto
273.0,273,Piura,Talara,El Alto
274.0,274,Piura,Talara,Lobitos
275.0,275,Piura,Talara,Lobitos
276.0,276,Piura,Talara,Pariñas
277.0,277,Piura,Talara,La Brea
278.0,278,Piura,Talara,La Brea
279.0,279,Piura,Paita,Vichayal
280.0,280,Piura,Paita,Vichayal
281.0,281,Piura,Paita,Paita
282.0,282,Piura,Paita,Paita
283.0,283,Piura,Paita,Paita
284.0,284,Piura,Paita,Paita
285.0,285,Piura,Paita,Paita
286.0,286,Piura,Paita,Paita
287.0,287,Piura,Sechura,Sechura
288.0,288,Piura,Sechura,Sechura
289.0,289,Piura,Sechura,Sechura
290.0,290,Piura,Sechura,Sechura
291.0,291,Piura,Sechura,Sechura
474.0,474,Tumbes,Contralmirante Villar,Zorritos
475.0,475,Tumbes,Contralmirante Villar,Zorritos
476.0,476,Tumbes,Contralmirante Villar,Zorritos
477.0,477,Tumbes,Contralmirante Villar,Canoas De Punta Sal
478.0,478,Tumbes,Contralmirante Villar,Canoas De Punta Sal
479.0,479,Tumbes,Contralmirante Villar,Canoas De Punta Sal
480.0,480,Tumbes,Contralmirante Villar,Canoas De Punta Sal
481.0,481,Piura,Talara,Mancora
482.0,482,Piura,Talara,Los Organos
483.0,483,Piura,Talara,El Alto
484.0,484,Piura,Talara,Lobitos
485.0,485,Piura,Talara,Pariñas
486.0,486,Piura,Talara,Pariñas
487.0,487,Piura,Talara,La Brea
488.0,488,Piura,Talara,La Brea
489.0,489,Piura,Paita,Vichayal
490.0,490,Piura,Paita,Colan
491.0,491,Piura,Paita,Paita
492.0,492,Piura,Paita,Paita
493.0,493,Piura,Paita,Paita
494.0,494,Piura,Paita,Paita
495.0,495,Piura,Paita,Paita
496.0,496,Piura,Sechura,Vice
497.0,497,Piura,Sechura,Sechura
498.0,498,Piura,Sechura,Sechura
499.0,499,Piura,Sechura,Sechura
500.0,500,Piura,Sechura,Sechura
501.0,501,Piura,Sechura,Sechura
502.0,502,Piura,Sechura,Sechura
684.0,684,Tumbes,Contralmirante Villar,Zorritos
685.0,685,Tumbes,Contralmirante Villar,Zorritos
686.0,686,Tumbes,Contralmirante Villar,Zorritos
687.0,687,Tumbes,Contralmirante Villar,Zorritos
688.0,688,Tumbes,Contralmirante Villar,Canoas De Punta Sal
689.0,689,Tumbes,Contralmirante Villar,Canoas De Punta Sal
690.0,690,Tumbes,Contralmirante Villar,Canoas De Punta Sal
691.0,691,Tumbes,Contralmirante Villar,Canoas De Punta Sal
692.0,692,Piura,Talara,Mancora
693.0,693,Piura,Talara,El Alto
694.0,694,Piura,Talara,El Alto
695.0,695,Piura,Talara,Pariñas
696.0,696,Piura,Talara,Pariñas
697.0,697,Piura,Talara,Pariñas
698.0,698,Piura,Talara,La Brea
699.0,699,Piura,Paita,Vichayal
700.0,700,Piura,Paita,Colan
701.0,701,Piura,Paita,Paita
702.0,702,Piura,Paita,Paita
703.0,703,Piura,Paita,Paita
704.0,704,Piura,Paita,Paita
705.0,705,Piura,Sechura,Vice
706.0,706,Piura,Sechura,Vice
707.0,707,Piura,Sechura,Sechura
708.0,708,Piura,Sechura,Sechura
709.0,709,Piura,Sechura,Sechura
710.0,710,Piura,Sechura,Sechura
711.0,711,Piura,Sechura,Sechura
712.0,712,Piura,Sechura,Sechura
713.0,713,Piura,Sechura,Sechura
894.0,894,Tumbes,Contralmirante Villar,Zorritos
895.0,895,Tumbes,Contralmirante Villar,Zorritos
896.0,896,Tumbes,Contralmirante Villar,Zorritos
897.0,897,Tumbes,Contralmirante Villar,Zorritos
898.0,898,Tumbes,Contralmirante Villar,Zorritos
899.0,899,Tumbes,Contralmirante Villar,Canoas De Punta Sal
900.0,900,Tumbes,Contralmirante Villar,Canoas De Punta Sal
901.0,901,Tumbes,Contralmirante Villar,Canoas De Punta Sal
902.0,902,Tumbes,Contralmirante Villar,Canoas De Punta Sal
903.0,903,Piura,Talara,El Alto
904.0,904,Piura,Sullana,Marcavelica
905.0,905,Piura,Sullana,Marcavelica
906.0,906,Piura,Sullana,Marcavelica
907.0,907,Piura,Talara,La Brea
908.0,908,Piura,Talara,La Brea
909.0,909,Piura,Paita,Tamarindo
910.0,910,Piura,Paita,La Huaca
911.0,911,Piura,Paita,La Huaca
912.0,912,Piura,Paita,La Huaca
913.0,913,Piura,Piura,La Union
914.0,914,Piura,Piura,La Union
915.0,915,Piura,Sechura,Vice
916.0,916,Piura,Sechura,Vice
917.0,917,Piura,Sechura,Sechura
918.0,918,Piura,Sechura,Sechura
919.0,919,Piura,Sechura,Sechura
920.0,920,Piura,Sechura,Sechura
921.0,921,Piura,Sechura,Sechura
922.0,922,Piura,Sechura,Sechura
923.0,923,Piura,Sechura,Sechura
1104.0,1104,Tumbes,Contralmirante Villar,Zorritos
1105.0,1105,Tumbes,Contralmirante Villar,Zorritos
1106.0,1106,Tumbes,Contralmirante Villar,Zorritos
1107.0,1107,Tumbes,Contralmirante Villar,Zorritos
1108.0,1108,Tumbes,Contralmirante Villar,Zorritos
1109.0,1109,Tumbes,Contralmirante Villar,Zorritos
1110.0,1110,Tumbes,Contralmirante Villar,Canoas De Punta Sal
1111.0,1111,Tumbes,Contralmirante Villar,Canoas De Punta Sal
1112.0,1112,Tumbes,Contralmirante Villar,Canoas De Punta Sal
1113.0,1113,Piura,Sullana,Marcavelica
1114.0,1114,Piura,Sullana,Marcavelica
1115.0,1115,Piura,Sullana,Marcavelica
1116.0,1116,Piura,Sullana,Marcavelica
1117.0,1117,Piura,Sullana,Marcavelica
1118.0,1118,Piura,Sullana,Ignacio Escudero
1119.0,1119,Piura,Sullana,Ignacio Escudero
1120.0,1120,Piura,Paita,La Huaca
1121.0,1121,Piura,Paita,La Huaca
1122.0,1122,Piura,Sullana,Miguel Checa
1123.0,1123,Piura,Sullana,Miguel Checa
1124.0,1124,Piura,Piura,La Union
1125.0,1125,Piura,Sechura,Vice
1126.0,1126,Piura,Sechura,Sechura
1127.0,1127,Piura,Sechura,Sechura
1128.0,1128,Piura,Sechura,Sechura
1129.0,1129,Piura,Sechura,Sechura
1130.0,1130,Piura,Sechura,Sechura
1131.0,1131,Piura,Sechura,Sechura
1132.0,1132,Piura,Sechura,Sechura
1133.0,1133,Piura,Sechura,Sechura
1134.0,1134,Piura,Sechura,Sechura
1314.0,1314,Tumbes,Tumbes,Corrales
1315.0,1315,Tumbes,Contralmirante Villar,Zorritos
1316.0,1316,Tumbes,Contralmirante Villar,Zorritos
1317.0,1317,Tumbes,Contralmirante Villar,Zorritos
1318.0,1318,Tumbes,Contralmirante Villar,Zorritos
1319.0,1319,Tumbes,Contralmirante Villar,Zorritos
1320.0,1320,Tumbes,Contralmirante Villar,Zorritos
1321.0,1321,Tumbes,Contralmirante Villar,Casitas
1322.0,1322,Tumbes,Contralmirante Villar,Casitas
1323.0,1323,Piura,Sullana,Marcavelica
1324.0,1324,Piura,Sullana,Marcavelica
1325.0,1325,Piura,Sullana,Marcavelica
1326.0,1326,Piura,Sullana,Marcavelica
1327.0,1327,Piura,Sullana,Marcavelica
1328.0,1328,Piura,Sullana,Marcavelica
1329.0,1329,Piura,Sullana,Marcavelica
1330.0,1330,Piura,Sullana,Miguel Checa
1331.0,1331,Piura,Sullana,Miguel Checa
1332.0,1332,Piura,Piura,Veintiseis De Octubre
1333.0,1333,Piura,Piura,Catacaos
1334.0,1334,Piura,Piura,La Arena
1335.0,1335,Piura,Sechura,Bernal
1336.0,1336,Piura,Sechura,Sechura
1337.0,1337,Piura,Sechura,Sechura
1338.0,1338,Piura,Sechura,Sechura
1339.0,1339,Piura,Sechura,Sechura
1340.0,1340,Piura,Sechura,Sechura
1341.0,1341,Piura,Sechura,Sechura
1342.0,1342,Piura,Sechura,Sechura
1343.0,1343,Piura,Sechura,Sechura
1344.0,1344,Piura,Sechura,Sechura
1345.0,1345,Piura,Sechura,Sechura
1524.0,1524,Tumbes,Tumbes,Corrales
1525.0,1525,Tumbes,Tumbes,Corrales
1526.0,1526,Tumbes,Tumbes,La Cruz
1527.0,1527,Tumbes,Contralmirante Villar,Zorritos
1528.0,1528,Tumbes,Contralmirante Villar,Zorritos
1529.0,1529,Tumbes,Contralmirante Villar,Casitas
1530.0,1530,Tumbes,Contralmirante Villar,Casitas
1531.0,1531,Tumbes,Contralmirante Villar,Casitas
1532.0,1532,Tumbes,Contralmirante Villar,Casitas
1533.0,1533,Piura,Sullana,Lancones
1534.0,1534,Piura,Sullana,Lancones
1535.0,1535,Piura,Sullana,Lancones
1536.0,1536,Piura,Sullana,Lancones
1537.0,1537,Piura,Sullana,Marcavelica
1538.0,1538,Piura,Sullana,Querecotillo
1539.0,1539,Piura,Sullana,Querecotillo
1540.0,1540,Piura,Sullana,Sullana
1541.0,1541,Piura,Piura,Piura
1542.0,1542,Piura,Piura,Piura
1543.0,1543,Piura,Piura,Catacaos
1544.0,1544,Piura,Piura,Cura Mori
1545.0,1545,Piura,Sechura,Bernal
1546.0,1546,Piura,Sechura,Cristo Nos Valga
1547.0,1547,Piura,Sechura,Sechura
1548.0,1548,Piura,Sechura,Sechura
1549.0,1549,Piura,Sechura,Sechura
1550.0,1550,Piura,Sechura,Sechura
1551.0,1551,Piura,Sechura,Sechura
1552.0,1552,Piura,Sechura,Sechura
1553.0,1553,Piura,Sechura,Sechura
1554.0,1554,Piura,Sechura,Sechura
1555.0,1555,Lambayeque,Lambayeque,Morrope
1556.0,1556,Lambayeque,Lambayeque,Morrope
1734.0,1734,Tumbes,Tumbes,Tumbes
1735.0,1735,Tumbes,Tumbes,Corrales
1736.0,1736,Tumbes,Tumbes,Corrales
1737.0,1737,Tumbes,Tumbes,La Cruz
1738.0,1738,Tumbes,Tumbes,San Jacinto
1739.0,1739,Tumbes,Contralmirante Villar,Casitas
1740.0,1740,Tumbes,Contralmirante Villar,Casitas
1741.0,1741,Tumbes,Tumbes,San Jacinto
1742.0,1742,Tumbes,Tumbes,San Jacinto
1743.0,1743,Piura,Sullana,Lancones
1744.0,1744,Piura,Sullana,Lancones
1745.0,1745,Piura,Sullana,Lancones
1746.0,1746,Piura,Sullana,Lancones
1747.0,1747,Piura,Sullana,Querecotillo
1748.0,1748,Piura,Sullana,Sullana
1749.0,1749,Piura,Sullana,Sullana
1750.0,1750,Piura,Piura,Tambo Grande
1751.0,1751,Piura,Piura,Castilla
1752.0,1752,Piura,Piura,Castilla
1753.0,1753,Piura,Piura,Castilla
1754.0,1754,Piura,Piura,Cura Mori
1755.0,1755,Piura,Piura,El Tallan
1756.0,1756,Piura,Sechura,Cristo Nos Valga
1757.0,1757,Piura,Sechura,Sechura
1758.0,1758,Piura,Sechura,Sechura
1759.0,1759,Piura,Sechura,Sechura
1760.0,1760,Piura,Sechura,Sechura
1761.0,1761,Piura,Sechura,Sechura
1762.0,1762,Piura,Sechura,Sechura
1763.0,1763,Lambayeque,Lambayeque,Olmos
1764.0,1764,Lambayeque,Lambayeque,Olmos
1765.0,1765,Lambayeque,Lambayeque,Morrope
1766.0,1766,Lambayeque,Lambayeque,Morrope
1767.0,1767,Lambayeque,Lambayeque,Morrope
1944.0,1944,Tumbes,Tumbes,Tumbes
1945.0,1945,Tumbes,Tumbes,Tumbes
1946.0,1946,Tumbes,Tumbes,Tumbes
1947.0,1947,Tumbes,Tumbes,San Jacinto
1948.0,1948,Tumbes,Tumbes,San Jacinto
1949.0,1949,Tumbes,Tumbes,Pampas De Hospital
1950.0,1950,Tumbes,Tumbes,San Jacinto
1951.0,1951,Tumbes,Tumbes,San Jacinto
1952.0,1952,Piura,Sullana,Lancones
1953.0,1953,Piura,Sullana,Lancones
1954.0,1954,Piura,Sullana,Lancones
1955.0,1955,Piura,Sullana,Lancones
1956.0,1956,Piura,Sullana,Lancones
1957.0,1957,Piura,Sullana,Lancones
1958.0,1958,Piura,Sullana,Sullana
1959.0,1959,Piura,Piura,Tambo Grande
1960.0,1960,Piura,Piura,Tambo Grande
1961.0,1961,Piura,Piura,Castilla
1962.0,1962,Piura,Piura,Castilla
1963.0,1963,Piura,Piura,Catacaos
1964.0,1964,Piura,Piura,Catacaos
1965.0,1965,Piura,Piura,Catacaos
1966.0,1966,Piura,Piura,Catacaos
1967.0,1967,Piura,Sechura,Sechura
1968.0,1968,Piura,Sechura,Sechura
1969.0,1969,Piura,Sechura,Sechura
1970.0,1970,Piura,Sechura,Sechura
1971.0,1971,Piura,Sechura,Sechura
1972.0,1972,Lambayeque,Lambayeque,Olmos
1973.0,1973,Lambayeque,Lambayeque,Olmos
1974.0,1974,Lambayeque,Lambayeque,Olmos
1975.0,1975,Lambayeque,Lambayeque,Morrope
1976.0,1976,Lambayeque,Lambayeque,Morrope
1977.0,1977,Lambayeque,Lambayeque,Morrope
1978.0,1978,Lambayeque,Lambayeque,Morrope
2154.0,2154,Tumbes,Zarumilla,Zarumilla
2155.0,2155,Tumbes,Zarumilla,Zarumilla
2156.0,2156,Tumbes,Zarumilla,Papayal
2157.0,2157,Tumbes,Tumbes,San Juan De La Virgen
2158.0,2158,Tumbes,Tumbes,Pampas De Hospital
2159.0,2159,Tumbes,Tumbes,Pampas De Hospital
2160.0,2160,Tumbes,Tumbes,Pampas De Hospital
2161.0,2161,Tumbes,Tumbes,Pampas De Hospital
2162.0,2162,Piura,Sullana,Lancones
2163.0,2163,Piura,Sullana,Lancones
2164.0,2164,Piura,Sullana,Lancones
2165.0,2165,Piura,Sullana,Lancones
2166.0,2166,Piura,Sullana,Lancones
2167.0,2167,Piura,Sullana,Lancones
2168.0,2168,Piura,Piura,Las Lomas
2169.0,2169,Piura,Piura,Tambo Grande
2170.0,2170,Piura,Piura,Tambo Grande
2171.0,2171,Piura,Piura,Tambo Grande
2172.0,2172,Piura,Piura,Castilla
2173.0,2173,Piura,Piura,Catacaos
2174.0,2174,Piura,Piura,Catacaos
2175.0,2175,Piura,Piura,Catacaos
2176.0,2176,Piura,Piura,Catacaos
2177.0,2177,Piura,Piura,Catacaos
2178.0,2178,Piura,Sechura,Sechura
2179.0,2179,Piura,Sechura,Sechura
2180.0,2180,Piura,Sechura,Sechura
2181.0,2181,Lambayeque,Lambayeque,Olmos
2182.0,2182,Lambayeque,Lambayeque,Olmos
2183.0,2183,Lambayeque,Lambayeque,Olmos
2184.0,2184,Lambayeque,Lambayeque,Olmos
2185.0,2185,Lambayeque,Lambayeque,Morrope
2186.0,2186,Lambayeque,Lambayeque,Morrope
2187.0,2187,Lambayeque,Lambayeque,Morrope
2188.0,2188,Lambayeque,Lambayeque,Morrope
2189.0,2189,Lambayeque,Lambayeque,Morrope
2364.0,2364,Tumbes,Zarumilla,Zarumilla
2365.0,2365,Tumbes,Zarumilla,Aguas Verdes
2366.0,2366,Tumbes,Zarumilla,Papayal
2367.0,2367,Tumbes,Zarumilla,Matapalo
2368.0,2368,Tumbes,Zarumilla,Matapalo
2369.0,2369,Tumbes,Zarumilla,Matapalo
2370.0,2370,Tumbes,Tumbes,Pampas De Hospital
2371.0,2371,Tumbes,Tumbes,Pampas De Hospital
2372.0,2372,Piura,Sullana,Lancones
2373.0,2373,Piura,Sullana,Lancones
2374.0,2374,Piura,Ayabaca,Suyo
2375.0,2375,Piura,Sullana,Lancones
2376.0,2376,Piura,Sullana,Lancones
2377.0,2377,Piura,Piura,Las Lomas
2378.0,2378,Piura,Piura,Tambo Grande
2379.0,2379,Piura,Piura,Tambo Grande
2380.0,2380,Piura,Piura,Tambo Grande
2381.0,2381,Piura,Piura,Tambo Grande
2382.0,2382,Piura,Morropon,Chulucanas
2383.0,2383,Piura,Morropon,Chulucanas
2384.0,2384,Piura,Piura,Catacaos
2385.0,2385,Piura,Piura,Catacaos
2386.0,2386,Piura,Piura,Catacaos
2387.0,2387,Piura,Piura,Catacaos
2388.0,2388,Piura,Sechura,Sechura
2389.0,2389,Piura,Sechura,Sechura
2390.0,2390,Lambayeque,Lambayeque,Olmos
2391.0,2391,Lambayeque,Lambayeque,Olmos
2392.0,2392,Lambayeque,Lambayeque,Olmos
2393.0,2393,Lambayeque,Lambayeque,Olmos
2394.0,2394,Lambayeque,Lambayeque,Olmos
2395.0,2395,Lambayeque,Lambayeque,Morrope
2396.0,2396,Lambayeque,Lambayeque,Morrope
2397.0,2397,Lambayeque,Lambayeque,Morrope
2398.0,2398,Lambayeque,Lambayeque,Morrope
2399.0,2399,Lambayeque,Lambayeque,Lambayeque
2400.0,2400,Lambayeque,Lambayeque,Lambayeque
2574.0,2574,Tumbes,Zarumilla,Aguas Verdes
2575.0,2575,Tumbes,Zarumilla,Aguas Verdes
2576.0,2576,Tumbes,Zarumilla,Aguas Verdes
2577.0,2577,Tumbes,Zarumilla,Matapalo
2578.0,2578,Tumbes,Zarumilla,Matapalo
2579.0,2579,Tumbes,Zarumilla,Matapalo
2580.0,2580,Tumbes,Zarumilla,Matapalo
2581.0,2581,Tumbes,Tumbes,Pampas De Hospital
2582.0,2582,Piura,Ayabaca,Suyo
2583.0,2583,Piura,Ayabaca,Suyo
2584.0,2584,Piura,Ayabaca,Suyo
2585.0,2585,Piura,Ayabaca,Suyo
2586.0,2586,Piura,Ayabaca,Suyo
2587.0,2587,Piura,Piura,Las Lomas
2588.0,2588,Piura,Piura,Las Lomas
2589.0,2589,Piura,Piura,Tambo Grande
2590.0,2590,Piura,Piura,Tambo Grande
2591.0,2591,Piura,Morropon,Chulucanas
2592.0,2592,Piura,Morropon,Chulucanas
2593.0,2593,Piura,Morropon,La Matanza
2594.0,2594,Piura,Morropon,La Matanza
2595.0,2595,Piura,Morropon,La Matanza
2596.0,2596,Piura,Piura,Catacaos
2597.0,2597,Piura,Piura,Catacaos
2598.0,2598,Piura,Piura,Catacaos
2599.0,2599,Piura,Sechura,Sechura
2600.0,2600,Lambayeque,Lambayeque,Olmos
2601.0,2601,Lambayeque,Lambayeque,Olmos
2602.0,2602,Lambayeque,Lambayeque,Olmos
2603.0,2603,Lambayeque,Lambayeque,Olmos
2604.0,2604,Lambayeque,Lambayeque,Olmos
2605.0,2605,Lambayeque,Lambayeque,Morrope
2606.0,2606,Lambayeque,Lambayeque,Morrope
2607.0,2607,Lambayeque,Lambayeque,Morrope
2608.0,2608,Lambayeque,Lambayeque,Lambayeque
2609.0,2609,Lambayeque,Lambayeque,Lambayeque
2610.0,2610,Lambayeque,Chiclayo,Pimentel
2611.0,2611,Lambayeque,Chiclayo,Pimentel
2784.0,2784,Tumbes,Zarumilla,Aguas Verdes
2785.0,2785,Tumbes,Zarumilla,Aguas Verdes
2786.0,2786,Tumbes,Zarumilla,Papayal
2787.0,2787,Tumbes,Zarumilla,Matapalo
2788.0,2788,Tumbes,Zarumilla,Matapalo
2789.0,2789,Tumbes,Zarumilla,Matapalo
2790.0,2790,Tumbes,Zarumilla,Matapalo
2791.0,2791,Tumbes,Zarumilla,Matapalo
2792.0,2792,Piura,Ayabaca,Suyo
2793.0,2793,Piura,Ayabaca,Suyo
2794.0,2794,Piura,Ayabaca,Suyo
2795.0,2795,Piura,Ayabaca,Suyo
2796.0,2796,Piura,Ayabaca,Suyo
2797.0,2797,Piura,Ayabaca,Paimas
2798.0,2798,Piura,Ayabaca,Sapillica
2799.0,2799,Piura,Ayabaca,Frias
2800.0,2800,Piura,Ayabaca,Frias
2801.0,2801,Piura,Morropon,Chulucanas
2802.0,2802,Piura,Morropon,Morropon
2803.0,2803,Piura,Morropon,La Matanza
2804.0,2804,Piura,Morropon,La Matanza
2805.0,2805,Piura,Morropon,La Matanza
2806.0,2806,Lambayeque,Lambayeque,Olmos
2807.0,2807,Lambayeque,Lambayeque,Olmos
2808.0,2808,Lambayeque,Lambayeque,Olmos
2809.0,2809,Lambayeque,Lambayeque,Olmos
2810.0,2810,Lambayeque,Lambayeque,Olmos
2811.0,2811,Lambayeque,Lambayeque,Olmos
2812.0,2812,Lambayeque,Lambayeque,Olmos
2813.0,2813,Lambayeque,Lambayeque,Olmos
2814.0,2814,Lambayeque,Lambayeque,Olmos
2815.0,2815,Lambayeque,Lambayeque,Morrope
2816.0,2816,Lambayeque,Lambayeque,Morrope
2817.0,2817,Lambayeque,Lambayeque,Lambayeque
2818.0,2818,Lambayeque,Lambayeque,Lambayeque
2819.0,2819,Lambayeque,Lambayeque,San Jose
2820.0,2820,Lambayeque,Chiclayo,Pimentel
2821.0,2821,Lambayeque,Chiclayo,Santa Rosa
2822.0,2822,Lambayeque,Chiclayo,Eten Puerto
2823.0,2823,Lambayeque,Chiclayo,Eten Puerto
3000.0,3000,Tumbes,Zarumilla,Matapalo
3001.0,3001,Tumbes,Zarumilla,Matapalo
3002.0,3002,Piura,Ayabaca,Suyo
3003.0,3003,Piura,Ayabaca,Suyo
3004.0,3004,Piura,Ayabaca,Suyo
3005.0,3005,Piura,Ayabaca,Suyo
3006.0,3006,Piura,Ayabaca,Suyo
3007.0,3007,Piura,Ayabaca,Paimas
3008.0,3008,Piura,Ayabaca,Sapillica
3009.0,3009,Piura,Ayabaca,Sapillica
3010.0,3010,Piura,Ayabaca,Frias
3011.0,3011,Piura,Morropon,Santo Domingo
3012.0,3012,Piura,Morropon,Morropon
3013.0,3013,Piura,Morropon,Buenos Aires
3014.0,3014,Piura,Morropon,Buenos Aires
3015.0,3015,Piura,Morropon,La Matanza
3016.0,3016,Lambayeque,Lambayeque,Olmos
3017.0,3017,Lambayeque,Lambayeque,Olmos
3018.0,3018,Lambayeque,Lambayeque,Olmos
3019.0,3019,Lambayeque,Lambayeque,Olmos
3020.0,3020,Lambayeque,Lambayeque,Olmos
3021.0,3021,Lambayeque,Lambayeque,Olmos
3022.0,3022,Lambayeque,Lambayeque,Olmos
3023.0,3023,Lambayeque,Lambayeque,Jayanca
3024.0,3024,Lambayeque,Lambayeque,Jayanca
3025.0,3025,Lambayeque,Lambayeque,Olmos
3026.0,3026,Lambayeque,Lambayeque,Morrope
3027.0,3027,Lambayeque,Lambayeque,Lambayeque
3028.0,3028,Lambayeque,Lambayeque,San Jose
3029.0,3029,Lambayeque,Chiclayo,Pimentel
3030.0,3030,Lambayeque,Chiclayo,Santa Rosa
3031.0,3031,Lambayeque,Chiclayo,Eten Puerto
3032.0,3032,Lambayeque,Chiclayo,Eten
3033.0,3033,Lambayeque,Chiclayo,Lagunas
3034.0,3034,Lambayeque,Chiclayo,Lagunas
3211.0,3211,Tumbes,Zarumilla,Matapalo
3212.0,3212,Piura,Ayabaca,Suyo
3213.0,3213,Piura,Ayabaca,Suyo
3214.0,3214,Piura,Ayabaca,Suyo
3215.0,3215,Piura,Ayabaca,Jilili
3216.0,3216,Piura,Ayabaca,Suyo
3217.0,3217,Piura,Ayabaca,Montero
3218.0,3218,Piura,Ayabaca,Lagunas
3219.0,3219,Piura,Ayabaca,Lagunas
3220.0,3220,Piura,Ayabaca,Frias
3221.0,3221,Piura,Morropon,Chalaco
3222.0,3222,Piura,Morropon,Yamango
3223.0,3223,Piura,Morropon,Buenos Aires
3224.0,3224,Piura,Morropon,Salitral
3225.0,3225,Piura,Morropon,Salitral
3226.0,3226,Piura,Morropon,Salitral
3227.0,3227,Lambayeque,Lambayeque,Olmos
3228.0,3228,Lambayeque,Lambayeque,Olmos
3229.0,3229,Lambayeque,Lambayeque,Olmos
3230.0,3230,Lambayeque,Lambayeque,Olmos
3231.0,3231,Lambayeque,Lambayeque,Olmos
3232.0,3232,Lambayeque,Lambayeque,Olmos
3233.0,3233,Lambayeque,Lambayeque,Jayanca
3234.0,3234,Lambayeque,Lambayeque,Jayanca
3235.0,3235,Lambayeque,Lambayeque,Pacora
3236.0,3236,Lambayeque,Lambayeque,Mochumi
3237.0,3237,Lambayeque,Lambayeque,Lambayeque
3238.0,3238,Lambayeque,Chiclayo,Jose Leonardo Ortiz
3239.0,3239,Lambayeque,Chiclayo,Monsefú
3240.0,3240,Lambayeque,Chiclayo,Eten Puerto
3241.0,3241,Lambayeque,Chiclayo,Eten
3242.0,3242,Lambayeque,Chiclayo,Lagunas
3243.0,3243,Lambayeque,Chiclayo,Lagunas
3244.0,3244,La Libertad,Chepen,Pueblo Nuevo
3245.0,3245,La Libertad,Pacasmayo,Pacasmayo
3246.0,3246,La Libertad,Pacasmayo,San Pedro De Lloc
3422.0,3422,Piura,Ayabaca,Suyo
3423.0,3423,Piura,Ayabaca,Suyo
3424.0,3424,Piura,Ayabaca,Ayabaca
3425.0,3425,Piura,Ayabaca,Ayabaca
3426.0,3426,Piura,Ayabaca,Ayabaca
3427.0,3427,Piura,Ayabaca,Ayabaca
3428.0,3428,Piura,Ayabaca,Ayabaca
3429.0,3429,Piura,Ayabaca,Pacaipampa
3430.0,3430,Piura,Ayabaca,Pacaipampa
3431.0,3431,Piura,Morropon,Chalaco
3432.0,3432,Piura,Morropon,Yamango
3433.0,3433,Piura,Morropon,San Juan De Bigote
3434.0,3434,Piura,Morropon,San Juan De Bigote
3435.0,3435,Piura,Morropon,Salitral
3436.0,3436,Piura,Huancabamba,Huarmaca
3437.0,3437,Piura,Huancabamba,Huarmaca
3438.0,3438,Lambayeque,Lambayeque,Olmos
3439.0,3439,Lambayeque,Lambayeque,Olmos
3440.0,3440,Lambayeque,Lambayeque,Olmos
3441.0,3441,Lambayeque,Lambayeque,Olmos
3442.0,3442,Lambayeque,Lambayeque,Motupe
3443.0,3443,Lambayeque,Lambayeque,Motupe
3444.0,3444,Lambayeque,Lambayeque,Jayanca
3445.0,3445,Lambayeque,Ferreñafe,Pitipo
3446.0,3446,Lambayeque,Ferreñafe,Pitipo
3447.0,3447,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro
3448.0,3448,Lambayeque,Chiclayo,Pomalca
3449.0,3449,Lambayeque,Chiclayo,Saña
3450.0,3450,Lambayeque,Chiclayo,Lagunas
3451.0,3451,Lambayeque,Chiclayo,Lagunas
3452.0,3452,Lambayeque,Chiclayo,Lagunas
3453.0,3453,La Libertad,Chepen,Pueblo Nuevo
3454.0,3454,La Libertad,Pacasmayo,Jequetepeque
3455.0,3455,La Libertad,Pacasmayo,Pacasmayo
3456.0,3456,La Libertad,Pacasmayo,San Pedro De Lloc
